0,weapon,none,0,,,0,0,0,
1534,attachment,stock_sm_tactical_p04,382,iw9,,0,6F9D93491ABB2517,0,
1535,attachment,bar_ar_long_p08,383,iw9,,0,CCE2ACBF596C806,0,
1541,attachment,pgrip_tac_p03,384,iw9,LAUNCH,0,1387ADE3F009EC0C,0,
1542,attachment,bar_sm_xlong_p09,385,iw9,,0,3D69655D5A724ED8,0,
1544,attachment,ammo_45gvt_hp,386,iw9,LAUNCH,0,6E2F620851A2D605,0,
1546,attachment,silencer04_ar,387,iw9,,0,6813441480D9A1BA,0,
1550,attachment,comp_charlie725_03,388,iw9,,0,28415C04CF34F8ED,0,
1553,attachment,ammo_45acp_ap,389,iw9,LAUNCH,0,7A55673133EE7965,0,
1556,attachment,laserir_cyl,391,iw9,,0,15DF9448277AB25E,0,
1558,attachment,mag_ar_p02,392,iw9,,0,74ABC754189157B1,0,
1559,attachment,lasercyl_hip04,393,iw9,,0,3242D7AB8B1E7A44,0,
1569,attachment,bar_sm_p15,394,iw9,,0,3D32AECFFCE578C,0,
1570,attachment,mag_br_p02,395,iw9,,0,44FA2BA3C48C352A,0,
1572,attachment,ironsdefault_pgolf1,396,iw9,,0,62196C600A70EDD7,0,
1575,attachment,arscope_nvgvz01,398,iw9,,0,67B31BDC9E9BE9AD,0,
1576,attachment,vzscope_dm_01_2x,399,iw9,,0,3E4D00CB89850088,0,
1583,attachment,bar_ar_light_p08,401,iw9,,0,582CD78CCBEC0BE6,0,
1590,attachment,guard_light_p14,402,iw9,,0,71EF83B2E991A289,0,
1593,attachment,flashlight_cyl01,403,iw9,,0,2297C2A3A066C129,0,
1600,attachment,pgrip_lm_p02,405,iw9,LAUNCH,0,6A9769BF32E0ECD8,0,
1609,attachment,ammo_45acp_hp,406,iw9,LAUNCH,0,7A37713133D58CD4,0,
1611,attachment,mag_ar_large_p05,407,iw9,,0,649B7FC9971649A0,0,
1612,attachment,reflex06,408,iw9,,0,118E8963F29ED0FF,0,
1613,attachment,silencer04_sn,409,iw9,,0,68502814810D2044,0,
1614,attachment,comp_sn_02,410,iw9,,0,7EB9E6B038FD000F,0,
1616,attachment,pgrip_ass_p21,411,iw9,LAUNCH,0,C8F77C27B715659,0,
1617,attachment,ammo_545s_fr,412,iw9,BETA,0,3357A9ADAB106178,0,
1620,attachment,guard_p12,413,iw9,,0,512B002447684AF4,0,
1622,attachment,pgrip_snp_p01,414,iw9,LAUNCH,0,17B18518852BE9E1,0,
1623,attachment,pgrip_tac_p01,415,iw9,LAUNCH,0,1387AFE3F009EF72,0,
1627,attachment,bar_pi_light_p24,416,iw9,,0,3808AB45123A9F8,0,
1628,attachment,pgrip_tac_p05,417,iw9,LAUNCH,0,1387ABE3F009E8A6,0,
1629,attachment,stock_lm_light_p15,418,iw9,,0,5785D91832A60629,0,
1633,attachment,barsil_sm_p08,419,iw9,,0,4CAAA5A830498126,0,
1635,attachment,flashlight_box01,420,iw9,,0,1AB8950E2CAA6134,0,
1636,attachment,drum_br_p18,421,iw9,,0,74E3E2C02252A86,0,
1638,attachment,br_rangeext_snpr,422,iw9,,0,1067BBE63A3CA74E,0,
1641,attachment,rail_ar_large_p06,423,iw9,,0,3A3E8979CC04835E,0,
1643,attachment,stock_sh_tactical_p12,424,iw9,,0,730449828DD8B4C9,0,
1644,attachment,flashlight_pstl02,425,iw9,,0,D8BAD8079462615,0,
1645,attachment,fourx_aug,426,iw9,,0,191330A73535EB59,0,
1647,attachment,bar_lm_short_p17,427,iw9,,0,71941ED6F0B5DF84,0,
1655,attachment,comp_sm_07,428,iw9,,0,2D22E1C845F1A163,0,
1660,attachment,rec_alpha57,429,iw9,,0,488A555EBB1518EC,0,
1661,attachment,pgrip_p27,430,iw9,LAUNCH,0,BB5102F5768C11D,0,
1662,attachment,choke_sh03,431,iw9,,0,6CA88A2A62E34938,0,
1663,attachment,ironsdefault_swhiskey,432,iw9,,0,2EBB10EAD1D797A5,0,
1664,attachment,hybridtherm02,433,iw9,,0,2DDE268918685D5F,0,
1665,attachment,comp_ar_02,434,iw9,,0,3C35BFC55C1B0F11,0,
1671,attachment,laserbox_hip01,435,iw9,,0,7126F625ED1CFDF6,0,
1672,attachment,stock_sn_light_p21,436,iw9,,0,5BADAF250878D870,0,
1675,attachment,stockp_pi_p24,437,iw9,,0,52E3CE4BDBDF217C,0,
1679,attachment,ammo_9p_fr,439,iw9,LAUNCH,0,3F5C5C556CC45D0,0,
1682,attachment,ammo_762n_hv,440,iw9,LAUNCH,0,31AFD85D58D12AF6,0,
1684,attachment,pgrip_sm_ass_p02,441,iw9,LAUNCH,0,42DFF209D52B33C1,0,
1686,attachment,reflex04,442,iw9,,0,118E8B63F29ED465,0,
1687,attachment,ironsdefault,443,iw9,,0,4ECC692A383BCEF3,0,
1688,attachment,iw9_rec_falpha,444,iw9,,0,6F3FCBE2E9ECA2C2,0,
1689,attachment,ironsdefault_golf17,445,iw9,,0,63E0F9EAF0523C68,0,
1691,attachment,bar_dm_p20,446,iw9,,0,79F0335AF0B7254F,0,
1693,attachment,bar_sm_short_p10,447,iw9,,0,1B1B145DC6A97BCE,0,
1695,attachment,stockr_sn_heavy_p20,448,iw9,,0,47CC3F5A496CD9E4,0,
1701,attachment,bar_sn_p20,449,iw9,,0,756EBFD02A08CA01,0,
1702,attachment,ammo_556n_ap,450,iw9,LAUNCH,0,28B09B43BF5F285C,0,
1703,attachment,pgrip_p01,451,iw9,LAUNCH,0,BBB962F576E107D,0,
1705,attachment,rec_papa220,452,iw9,,0,279D0F119249605C,0,
1706,attachment,speedloader_lgt_p26,453,iw9,,0,6FECEC7FD41C65DA,0,
1712,attachment,stock_dm_heavy_p18,454,iw9,,0,4CDFA3202D4C3799,0,
1718,attachment,rec_foxtrot,455,iw9,,0,6DFA11B50330F8C8,0,
1720,attachment,ammo_50b_fr,457,iw9,LAUNCH,0,10486908B7A1BB6C,0,
1722,attachment,bar_sn_hvyshort_p23,458,iw9,,0,17A264F88D1E3640,0,
1723,attachment,pgrip_aim_p17,459,iw9,LAUNCH,0,34F07925556E4F0,0,
1724,attachment,mag_pi_xlarge_p24,460,iw9,,0,692B2694F40F04F3,0,
1725,attachment,mag_sm_xlarge_p09,461,iw9,,0,4D76B8E8CB36D903,0,
1726,attachment,barsil_sm_long_p07,462,iw9,,0,195B1EB80C28A63A,0,
1727,attachment,comp_br_06,463,iw9,,0,EF38D31EBA92E30,0,
1728,attachment,bipodgrip_small,464,iw9,LAUNCH,0,3ED94FD7C8912675,0,
1729,attachment,pgrip_ar_p02,465,iw9,LAUNCH,0,5BA1BF3C0613974C,0,
1734,attachment,bar_sm_hvyshort_p09,466,iw9,,0,4B2FEA297A05E383,0,
1735,attachment,grip_angled08,467,iw9,LAUNCH,0,156CA4B3304D6505,0,
1737,attachment,rec_schotel,468,iw9,,0,133062E7C4C59B68,0,
1742,attachment,pgrip_tac_p27,469,iw9,LAUNCH,0,138EB9E3F0101F1E,0,
1744,attachment,stock_sm_p08,471,iw9,,0,36B2CC70CCAD006F,0,
1748,attachment,pgrip_aim_p24,472,iw9,LAUNCH,0,3529892555A112A,0,
1750,attachment,choke_sh01,473,iw9,,0,6CA88C2A62E34C9E,0,
1752,attachment,comp_sn_03,474,iw9,,0,7EB9E5B038FCFE5C,0,
1753,attachment,rec_mike32,475,iw9,,0,4C849FB2A4877CB3,0,
1755,attachment,stock_sm_tactical_p07,477,iw9,,0,6F9D94491ABB26CA,0,
1756,attachment,pgrip_ass_p09,478,iw9,LAUNCH,0,C8903C27B6C258F,0,
1758,attachment,flash_ar_03,479,iw9,,0,19F6E90772C84F9D,0,
1763,attachment,mag_ar_lgtlarge_p04,480,iw9,,0,492DC59C227CECD8,0,
1764,attachment,mag_sh_large_p13,481,iw9,,0,75BC33D8D7BF5497,0,
1765,attachment,hybridscope_sn01_le,482,iw9,,0,3B10C20ADC91940,0,
1774,attachment,rec_alpha50,483,iw9,,0,488A545EBB151739,0,
1775,attachment,mag_pi_p25,484,iw9,,0,AB0420AF64ED46,0,
1783,attachment,ironsdefault_mike24,485,iw9,,0,3A3D715D84316428,0,
1784,attachment,ironsdefault_mike16,486,iw9,,0,3A47655D8439A449,0,
1788,attachment,laserhip_bright_p26,488,iw9,,0,3A9B7AD62B26A5F,0,
1789,attachment,guard_heavy_p12,489,iw9,,0,C5FE63969DB5214,0,
1791,attachment,stock_sn_heavy_p20,490,iw9,,0,4C9DB9405A0B2864,0,
1793,attachment,drum_br_p02,491,iw9,,0,751CE2C0228550D,0,
1795,attachment,mag_sh_small_p13,492,iw9,,0,6FAAE057F702A93F,0,
1796,attachment,pgrip_ass_p17,493,iw9,LAUNCH,0,C8C09C27B6E6598,0,
1800,attachment,stock_dm_p20,495,iw9,,0,37F3343F6424DBBA,0,
1801,attachment,ammo_9m_ap,496,iw9,LAUNCH,0,45AB9B589B825F74,0,
1802,attachment,bar_lm_hvylong_p17,497,iw9,,0,1A76C8319E2DE9CD,0,
1807,attachment,ammo_338nm_ap,498,iw9,LAUNCH,0,5BF35BAB3F844F63,0,
1811,attachment,dmscope01,499,iw9,,0,72CBAF733FC82DA3,0,
1812,attachment,snscope_therm01,500,iw9,,0,1B475D5EB4C6B164,0,
1813,attachment,ammo_300wm_hp,501,iw9,LAUNCH,0,4CC9D70A5C579338,0,
1817,attachment,guard_tactical_p13,503,iw9,,0,6ECE25CCE710E543,0,
1818,attachment,iw9_ironsdefault_victor,504,iw9,,0,55437AD80A90100F,0,
1820,attachment,bar_sm_p10,505,iw9,,0,3D327ECFFCE5273,0,
1821,attachment,stock_sn_heavy_p21,506,iw9,,0,4C9DBA405A0B2A17,0,
1822,attachment,hybridscope_ar01,507,iw9,,0,5B2D219E707F005C,0,
1825,attachment,belt_lm_large_p01,508,iw9,,0,487CCE745EFB8660,0,
1831,attachment,ammo_45gvt_hv,509,iw9,LAUNCH,0,6E2F5C0851A2CBD3,0,
1832,attachment,bar_sm_light_p04,510,iw9,,0,52F07035F84C8BE1,0,
1833,attachment,trigger_heavy_p24,511,iw9,,0,10A974F5FFC6FD78,0,
1836,attachment,ammo_762s_tr,512,iw9,LAUNCH,0,62AF3E672B5257,0,
1838,attachment,comb_tactical_p03,513,iw9,,0,7380813353705148,0,
1841,attachment,mag_sm_small_p02,514,iw9,,0,1BF788197FF3BCEE,0,
1846,attachment,ammo_9s_ap,515,iw9,LAUNCH,0,573FC7D09E5200A6,0,
1847,attachment,gripside_small_p16,516,iw9,LAUNCH,0,792718959CD0B844,0,
1854,attachment,pgrip_aim_p21,517,iw9,LAUNCH,0,3529592555A0C11,0,
1856,attachment,stock_ar_assault_p01,518,iw9,,0,3A3AC234D1E77C8B,0,
1857,attachment,rec_akilo,519,iw9,,0,1BB1180F41333BE6,0,
1860,attachment,mag_ar_large_p06,520,iw9,,0,649B82C997164EB9,0,
1861,attachment,pgrip_lm_ass_p02,521,iw9,LAUNCH,0,5E123A0E44FCF566,0,
1862,attachment,pgrip_lm_aim_p02,522,iw9,LAUNCH,0,594AEB2FB98CEDD6,0,
1863,attachment,stockr_dm_tactical_p20,523,iw9,,0,15C5001CA053EA58,0,
1866,attachment,fourxtherm02,524,iw9,,0,4842BB1A406CF0BB,0,
1868,attachment,stock_ar_tactical_p01,525,iw9,,0,48A95A0B68BA031D,0,
1869,attachment,bolt_p20,526,iw9,,0,542CEEA78C5F8305,0,
1871,attachment,arscope_nvg02,527,iw9,,0,17592F1594021A94,0,
1872,attachment,bar_ar_short_p01,528,iw9,,0,3E3EB6EF984DEB43,0,
1873,attachment,bar_lm_light_p04,529,iw9,,0,29712D8963245C32,0,
1882,attachment,hybridtherm01,531,iw9,,0,2DDE278918685F12,0,
1883,attachment,pgrip_aim_p10,532,iw9,LAUNCH,0,34F0E925556F0D5,0,
1884,attachment,ammo_50p_ap,533,iw9,LAUNCH,0,283930959CD9055B,0,
1886,attachment,stock_sm_heavy_p10,534,iw9,,0,3E8755F20C127836,0,
1894,attachment,barbrake_pi_p25,535,iw9,,0,3BF2FB12ABF84C89,0,
1896,attachment,lasercyl_ads05,536,iw9,,0,294FF910D869E9D8,0,
1903,attachment,mag_sm_p07,538,iw9,,0,5926DDFBCE2F0E5,0,
1904,attachment,ammo_338nm_fr,539,iw9,LAUNCH,0,5BF763AB3F8845D2,0,
1905,attachment,tacknife,540,iw9,,0,6A3F5013616DCD7E,0,
1906,attachment,bipod_slima,541,iw9,,0,3583043A651AE6BA,0,
1908,attachment,guard_vert_p13,542,iw9,,0,6FE45635D4D557E1,0,
1910,attachment,rec_mpapax,543,iw9,,0,43019C258D563355,0,
1912,attachment,flash_pi_02,544,iw9,,0,5777AC631EE26292,0,
1914,attachment,bar_sm_long_p08,545,iw9,,0,CA5869D2A112F3F,0,
1915,attachment,iw9_minireddot02,546,iw9,,0,66E148B69A733F14,0,
1916,attachment,pgrip_sm_aim_p02,547,iw9,LAUNCH,0,753B0BE29DD6A6C5,0,
1918,attachment,silencer04_pi,548,iw9,,0,684D2F14810AF652,0,
1919,attachment,pgrip_ass_p25,549,iw9,LAUNCH,0,C8F7BC27B715D25,0,
1923,attachment,tube_8_12g_mbravo,550,iw9,,0,35D462E061D76E47,0,
1925,attachment,pgrip_tac_p15,551,iw9,LAUNCH,0,1384A7E3F007AC03,0,
1926,attachment,stock_sm_p09,552,iw9,,0,36B2CB70CCACFEBC,0,
1928,attachment,pgrip_tac_p12,553,iw9,LAUNCH,0,1384ACE3F007B482,0,
1929,attachment,mag_sm_p02,554,iw9,,0,59268DFBCE2E866,0,
1930,attachment,bar_dm_light_p19,555,iw9,,0,78985CEC1668CD4C,0,
1931,attachment,stock_ar_light_p08,556,iw9,,0,7A685D2D0A2BEDDB,0,
1932,attachment,stock_ar_tactical_p08,557,iw9,,0,48A9510B68B9F3D2,0,
1934,attachment,ammo_50b,558,iw9,LAUNCH,0,352A3330F0EB75E3,0,
1935,attachment,ironsdefault_xmike2010,559,iw9,,0,1C09C53CCCF79BED,0,
1936,attachment,rec_auto_golf17,560,iw9,,0,36AC96BC2B5FA4B4,0,
1938,attachment,comp_ar_07,561,iw9,,0,3C35C2C55C1B142A,0,
1939,attachment,mag_sn_large_p05,562,iw9,,0,640AB88DF6C7239E,0,
1944,attachment,bar_dm_p38,564,iw9,,0,79ECB55AF0B4195E,0,
1945,attachment,fourxtherm02_highzoom,565,iw9,,0,748EBEC6598CA57B,0,
1946,attachment,bar_ar_short_p08,566,iw9,,0,3E3EBDEF984DF728,0,
1947,attachment,fourxtherm04,567,iw9,,0,4842C11A406CFAED,0,
1949,attachment,bar_sn_short_p21,568,iw9,,0,45E33183716727AF,0,
1950,attachment,trigger_heavy_p27,569,iw9,,0,10A977F5FFC70291,0,
1952,attachment,silencer03_pi,570,iw9,,0,70AEE74EAAB939B1,0,
1954,attachment,gripside_med_p16,571,iw9,LAUNCH,0,33C2D52665F96D95,0,
1956,attachment,mag_br_p01,572,iw9,,0,44FA2AA3C48C3377,0,
1957,attachment,mag_ar_large_p04,573,iw9,,0,649B80C997164B53,0,
1958,attachment,pgrip_ass_p27,574,iw9,LAUNCH,0,C8F79C27B7159BF,0,
1959,attachment,dynamic_null_juliette,575,iw9,,0,3F280F4780C69409,0,
1960,attachment,pgrip_dm_p18,576,iw9,LAUNCH,0,721A5091655F567,0,
1961,attachment,onehand_mike1911,577,iw9,,0,31D248CADD279F93,0,
1967,attachment,bar_sh_p14,578,iw9,,0,43FB1809B7D0291C,0,
1969,attachment,ironsdefault_mviktor,579,iw9,,0,770B59B07D5D1EA4,0,
1970,attachment,mag_sm_large_p04,580,iw9,,0,4F675D25493643DC,0,
1982,attachment,silencer03_sm,583,iw9,,0,70ABEB4EAAB70AA6,0,
1987,attachment,pgrip_aim_p25,584,iw9,LAUNCH,0,3529992555A12DD,0,
1989,attachment,silencer05_sm,586,iw9,,0,3F8C471FCBEDB7D0,0,
1990,attachment,grip_vertshort07,587,iw9,LAUNCH,0,62EAD4A83CFB1C9A,0,
1992,attachment,stock_sm_light_p08,588,iw9,,0,4F69AC184DD199F8,0,
1997,attachment,rail_lgt_irons_p07,589,iw9,,0,53EBC9B925D7DF05,0,
2002,attachment,pgrip_p16,590,iw9,LAUNCH,0,BBF012F5770FC25,0,
2004,attachment,mag_pi_xlarge_p25,591,iw9,,0,692B2594F40F0340,0,
2005,attachment,pgrip_ar_tac_p02,592,iw9,LAUNCH,0,61BF367A3C3C1957,0,
2009,attachment,laserbox_hip02,593,iw9,,0,7126F525ED1CFC43,0,
2010,attachment,bar_pi_hvylong_p25,594,iw9,,0,21104E19E6724CEC,0,
2011,attachment,guard_angled_p13,595,iw9,,0,260704FBAD23CDD3,0,
2012,attachment,ironsdefault_mcbravo,596,iw9,,0,12585F7083CAF77C,0,
2018,attachment,barsil_sm_p01,599,iw9,,0,4CAAAEA830499071,0,
2019,attachment,stock_lm_heavy_p15,600,iw9,,0,54136F87B1740D22,0,
2023,attachment,bar_pi_long_p26,603,iw9,,0,3259966C6A0BB46E,0,
2026,attachment,bartube_sh_long_p13,604,iw9,,0,49DB9FA8758D4FF0,0,
2027,attachment,comp_ar_04,605,iw9,,0,3C35C1C55C1B1277,0,
2028,attachment,bar_sm_short_p03,606,iw9,,0,1B1E1B5DC6ABBD8A,0,
2030,attachment,pgrip_tac_p07,608,iw9,LAUNCH,0,1387A9E3F009E540,0,
2032,attachment,guard_chainsaw_p13,609,iw9,,0,B02751DD4AA42E4,0,
2033,attachment,grip_angled06,610,iw9,LAUNCH,0,156CA6B3304D686B,0,
2036,attachment,silencer06_br,611,iw9,,0,40ECEE24F31B0B23,0,
2041,attachment,holotherm01,612,iw9,,0,1304F73BCAF0F930,0,
2042,attachment,ammo_762s_op,613,iw9,LAUNCH,0,B7A73E677384BE,0,
2046,attachment,grip_vertshort02,616,iw9,LAUNCH,0,62EAD1A83CFB1781,0,
2048,attachment,barsil_sn_long_p21,617,iw9,,0,280337D6CCA27AE1,0,
2049,attachment,mag_br_p05,618,iw9,,0,44FA26A3C48C2CAB,0,
2052,attachment,stock_dm_tac_p38,619,iw9,,0,355D8E1AFD193738,0,
2053,attachment,cylinder_pi_p26,620,iw9,,0,68DB194DE8D7605E,0,
2054,attachment,magheli_sm_p04,621,iw9,,0,7260C59C097E33E4,0,
2055,attachment,comb_heavy_p07,622,iw9,,0,5D8F1BDA6F1777C0,0,
2060,attachment,iw9_rec_beta,623,iw9,,0,163C71426143B39A,0,
2061,attachment,pgrip_p05,624,iw9,LAUNCH,0,BBB922F576E09B1,0,
2062,attachment,bar_sm_short_p09,625,iw9,,0,1B1E115DC6ABAC8C,0,
2063,attachment,silencer08_ar,626,iw9,,0,BF03BF61109511E,0,
2064,attachment,comp_pi_06,627,iw9,,0,3E4147D73A7249F5,0,
2068,attachment,stock_ar_p08,629,iw9,,0,138B78688727BE10,0,
2069,attachment,ammo_556n_tr,630,iw9,LAUNCH,0,28DCA743BF8477AB,0,
2076,attachment,pgrip_p24,631,iw9,LAUNCH,0,BB50D2F5768BC04,0,
2078,attachment,mag_sn_xlarge_p23,632,iw9,,0,424838F9F2952438,0,
2079,attachment,silencer01_sh,633,iw9,,0,1849443E38DACCBB,0,
2080,attachment,silencer01_sn,634,iw9,,0,18494A3E38DAD6ED,0,
2082,attachment,breacher_sh_02,635,iw9,,0,3C48C052E9DB3DDC,0,
2083,attachment,stockno_sm_p10,636,iw9,,0,78DDF7704603CEAB,0,
2085,attachment,comp_sm_06,637,iw9,,0,2D22E0C845F19FB0,0,
2086,attachment,pgrip_ass_p10,638,iw9,LAUNCH,0,C8C10C27B6E717D,0,
2089,attachment,comp_pi_04,639,iw9,,0,3E4145D73A72468F,0,
2090,attachment,ammo_338nm_hv,640,iw9,LAUNCH,0,5BD55FAB3F6B58A0,0,
2095,attachment,ammo_458s_fr,641,iw9,LAUNCH,0,4D7082F770366701,0,
2096,attachment,dynamic_null_equipment,642,iw9,,0,7E25DFE8A9C84FEF,0,
2103,attachment,silencer07_sm,643,iw9,,0,17EF0B303DCA2702,0,
2109,attachment,grip_angled05,644,iw9,LAUNCH,0,156CA7B3304D6A1E,0,
2110,attachment,ammo_762n,645,iw9,LAUNCH,0,54268F1A95647073,0,
2111,attachment,vzscope_mromeo,646,iw9,,0,F601B4C391100B9,0,
2114,attachment,ammo_338nm_hp,647,iw9,LAUNCH,0,5BD565AB3F6B62D2,0,
2115,attachment,iw9_rec_mike4,648,iw9,,0,31BF62C52B7E44AA,0,
2116,attachment,comp_decho_04,649,iw9,,0,5FC8F5AEEAED5597,0,
2117,attachment,bar_br_heavy_p01,650,iw9,,0,DD0755A994A88C5,0,
2118,attachment,bolt_p12,651,iw9,,0,543072A78C629928,0,
2120,attachment,bar_ar_light_p03,652,iw9,,0,582CDE8CCBEC17CB,0,
2126,attachment,mag_sn_p21,653,iw9,,0,6593D20B05E9609C,0,
2133,attachment,ammo_5x28_op,654,iw9,LAUNCH,0,F95CB1A9562B215,0,
2134,attachment,ironsdefault_papa220,655,iw9,,0,58E0CABC00961228,0,
2138,attachment,mag_br_large_p18,657,iw9,,0,1BCD1ADCFCE8B2D5,0,
2140,attachment,stock_sn_p02,658,iw9,,0,47B74462878C0DD8,0,
2144,attachment,laserbox_ads03,659,iw9,LAUNCH,0,5E9675A662A12927,0,
2149,attachment,comp_decho_03,660,iw9,,0,5FC8F2AEEAED507E,0,
2150,attachment,mag_sn_large_p22,661,iw9,,0,6411AB8DF6CD2C35,0,
2155,attachment,railreflex_sm_p07,662,iw9,,0,2DFFAB0B10A9AA20,0,
2156,attachment,bgrip_sn_p23,663,iw9,LAUNCH,0,659117140D198AE9,0,
2162,attachment,flash_br_01,664,iw9,LAUNCH,0,62087677848ACCE,0,
2168,attachment,laserbox_hip04,666,iw9,,0,7126FB25ED1D0675,0,
2169,attachment,silencer03_br,667,iw9,,0,7072044EAA85BCDA,0,
2174,attachment,rec_swhiskey,669,iw9,,0,39E65E1075989191,0,
2176,attachment,snscope_rf01,670,iw9,,0,36043F5002CBD838,0,
2177,attachment,ub_gl_scharlie,671,iw9,,0,C8A80BF72207406,0,
2181,attachment,ironsdefault_akilo105,672,iw9,,0,5A0EDEE9B036182A,0,
2182,attachment,pgrip_p17,673,iw9,LAUNCH,0,BBF002F5770FA72,0,
2183,attachment,breacher_ar_01,674,iw9,,0,7621B3138A19FA45,0,
2184,attachment,pgrip_tac_p22,675,iw9,LAUNCH,0,138EBEE3F010279D,0,
2190,attachment,iw9_rec_mike14,676,iw9,,0,66F6108E786255F,0,
2196,attachment,iw9_ironsdefault_papa90,678,iw9,,0,321D60EDD7CF4C55,0,
2197,attachment,comp_swhiskey_02,679,iw9,,0,706C4A3AEC8BDF8F,0,
2200,attachment,pgrip_sm_tac_p08,680,iw9,LAUNCH,0,38EADE74D18609AA,0,
2202,attachment,stock_sm_p10,681,iw9,,0,36AF4E70CCA9F47E,0,
2203,attachment,pgrip_tac_p26,682,iw9,LAUNCH,0,138EBAE3F01020D1,0,
2208,attachment,reflex03,685,iw9,,0,118E8463F29EC880,0,
2209,attachment,mag_sn_large_p23,686,iw9,,0,6411AA8DF6CD2A82,0,
2210,attachment,bipod01,687,iw9,,0,519AC3D89DC3BC1A,0,
2215,attachment,reflex05,689,iw9,,0,118E8A63F29ED2B2,0,
2216,attachment,ammo_545s_op,690,iw9,BETA,0,333FA1ADAAFBC1FF,0,
2219,attachment,wire_dm_p38,691,iw9,,0,60DA9AA94148B430,0,
2220,attachment,trigger_hair_p25,692,iw9,,0,51BD36BEE6083FF0,0,
2223,attachment,stockno_dm_p19,693,iw9,,0,2CB7CF41F3AB9137,0,
2227,attachment,bartube_sh_lgtshort_p13,694,iw9,,0,1D8D140DF4E9D0B9,0,
2231,attachment,selectburst_mpapa5,695,iw9,,0,37AC06EDE19B0ADA,0,
2236,attachment,comb_heavy_p03,696,iw9,,0,5D8F1FDA6F177E8C,0,
2238,attachment,guard_heavy_p13,697,iw9,,0,C5FE73969DB53C7,0,
2239,attachment,ammo_545s,698,iw9,BETA,0,65694829743A7997,0,
2242,attachment,iw9_rec_charlie725,700,iw9,,0,1565ED4B172BEEA6,0,
2243,attachment,stock_sn_p23,701,iw9,,0,47B0BD628786BCC5,0,
2245,attachment,pgrip_tac_p04,702,iw9,LAUNCH,0,1387ACE3F009EA59,0,
2250,attachment,stockr_sh_heavy_p13,703,iw9,,0,394FC955D410EFC8,0,
2253,attachment,fourx01,704,iw9,,0,3E9C134F00ADE4BE,0,
2254,attachment,ammo_45gvt_ap,705,iw9,LAUNCH,0,6E106C0851883674,0,
2261,attachment,mag_sn_large_p21,707,iw9,,0,6411A88DF6CD271C,0,
2264,attachment,ub_gl_akilo_xmags,708,iw9,,0,5D3DE11BBD7AF620,0,
2265,attachment,pgrip_dm_p02,709,iw9,LAUNCH,0,71E15091652CAE0,0,
2267,attachment,bar_sm_hvylong_p09,710,iw9,,0,3AD59243233C0E1,0,
2272,attachment,bar_sm_long_p07,711,iw9,,0,CA58B9D2A1137BE,0,
2277,attachment,drum_sm_p08,712,iw9,,0,6BAFC9B59E6857A7,0,
2279,attachment,speedloader_hvy_p26,713,iw9,,0,5A2C64341687A470,0,
2280,attachment,bar_ar_long_p05,714,iw9,,0,CCE37CBF596DE1D,0,
2281,attachment,reflex01,715,iw9,,0,118E8663F29ECBE6,0,
2282,attachment,ironsdefault_sa700,716,iw9,,0,10E95ACD9ABE8A59,0,
2284,attachment,bar_sm_hvyxlong_p09,717,iw9,,0,42A5C34401628A77,0,
2288,attachment,bar_br_light_p02,718,iw9,,0,7007B7EC7D63701F,0,
2289,attachment,stock_ar_tactical_p05,719,iw9,,0,48A9560B68B9FC51,0,
2291,attachment,stock_ar_heavy_p04,720,iw9,,0,47E79D3A147B6974,0,
2293,attachment,stockno_sh_p13,721,iw9,,0,3972668CFE619C01,0,
2296,attachment,pgrip_sm_p02,722,iw9,LAUNCH,0,43FE82669FA5453B,0,
2298,attachment,piscope01,724,iw9,,0,6F4FF7B10DB82B3B,0,
2301,attachment,stock_ar_tactical_p04,725,iw9,,0,48A9550B68B9FA9E,0,
2303,attachment,pgrip_sm_p08,726,iw9,LAUNCH,0,43FE7C669FA53B09,0,
2304,attachment,pgrip_br_ass_p02,727,iw9,LAUNCH,0,AF5B2080D567625,0,
2310,attachment,pgrip_tac_p09,728,iw9,LAUNCH,0,1387B7E3F009FD0A,0,
2311,attachment,mag_sh_p13,729,iw9,,0,3104F7F8298BB873,0,
2313,attachment,ammo_50b_hv,730,iw9,LAUNCH,0,106A6508B7BE9B06,0,
2314,attachment,comp_dm_04,731,iw9,,0,59F5E2A99957267,0,
2316,attachment,belt_lm_large_p15,732,iw9,,0,487966745EF89FD1,0,
2321,attachment,bipod_mkilo3,734,iw9,,0,300F75F68988F4C5,0,
2329,attachment,ammo_9s_hp,735,iw9,LAUNCH,0,575DDDD09E6B2397,0,
2330,attachment,stock_sn_p20,736,iw9,,0,47B0BA628786B7AC,0,
2331,attachment,bar_ar_hvy_short_p08,737,iw9,,0,2EBC3F913E74CD52,0,
2335,attachment,stockno_sm_p02,738,iw9,,0,78DA6F704600B1BC,0,
2336,attachment,rec_ahotel,739,iw9,,0,538FB45059EC2373,0,
2339,attachment,pgrip_p25,741,iw9,LAUNCH,0,BB50E2F5768BDB7,0,
2342,attachment,ironsdefault_aviktor,742,iw9,,0,5989563E7E752DB0,0,
2347,attachment,bar_sn_p05,744,iw9,,0,75752ED02A0DF24C,0,
2348,attachment,silencer04_sm,745,iw9,,0,68502B14810D255D,0,
2350,attachment,stock_ar_heavy_p05,746,iw9,,0,47E79E3A147B6B27,0,
2354,attachment,bar_lm_heavy_p15,748,iw9,,0,735AEDE47A44A5AB,0,
