iw9_minireddot02,iw9_lm_kilo21,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_lm_mkilo3,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_lm_mkilo3,iw9_minireddot02_tall,1
iw9_minireddot02,iw9_lm_ngolf7,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_lm_rkilo,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_lm_slima,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_pi_golf17,iw9_minireddot02_pstl,0
iw9_minireddot02,iw9_pi_golf18,iw9_minireddot02_pstl,0
iw9_minireddot02,iw9_pi_mike2011,iw9_minireddot02_pstl,0
iw9_minireddot02,iw9_pi_papa220,iw9_minireddot02_pstl,0
iw9_minireddot02,iw9_pi_tango9,iw9_minireddot02_pstl,0
iw9_minireddot02,iw9_sh_charlie725,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sh_mbravo,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sh_mike1014,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sh_mviktor,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sh_tsierra12,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sh_vecho,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sm_acharlie45,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sm_acharlie9,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sm_alpha57,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sm_apapa,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sm_aviktor,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sm_beta,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sm_mpapa5,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sm_mpapa7,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sm_mpapax,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sm_papa90,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sm_sdelta,iw9_minireddot02_tall,0
iw9_minireddot02,iw9_sm_victor,iw9_minireddot02_tall,0
iw9_minireddot02,jup_cp01_sh_aromeo410,iw9_minireddot02_tall,0
iw9_minireddot02,jup_cp01_sm_coscar635,iw9_minireddot02_tall,0
iw9_minireddot02,jup_cp01_sm_pcharlie9,iw9_minireddot02_tall,0
iw9_minireddot02,jup_cp05_lm_halpha,iw9_minireddot02_tall,0
iw9_minireddot02,jup_cp06_ar_falpha,iw9_minireddot02_tall,0
iw9_minireddot02,jup_cp08_br_xmike5,iw9_minireddot02_tall,0
iw9_minireddot02,jup_cp15_lm_mkilo3,iw9_minireddot02_tall,0
iw9_minireddot02,jup_cp24_pi_glima21,iw9_minireddot02_pstl,0
iw9_minireddot02,jup_cp24_pi_glima21,iw9_minireddot02_tall,1
iw9_minireddot02,jup_jp01_ar_golf36,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp01_dm_slima8,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp01_lm_mgolf36,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp02_ar_bromeo805,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp02_br_bromeo2,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp02_dm_bromeop,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp02_sm_scharlie3,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp03_ar_aromeo160,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp03_br_aromeo200,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp03_sm_pmike,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp04_sm_lwhiskey,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp04_sm_umike,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp05_ar_foxtrot2000,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp06_lm_pkilop,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp07_sm_uzulu,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp07_sm_uzulup,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp08_ar_qbravo97,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp08_lm_qbravo95lsw,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp09_sh_oromeo12,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp12_pi_mike93,iw9_minireddot02_pstl,0
iw9_minireddot02,jup_jp12_pi_mike93,iw9_minireddot02_tall,1
iw9_minireddot02,jup_jp13_dm_svictork,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp16_sh_recho870,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp19_ar_acharlie,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp19_br_acharlie450,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp19_dm_acharlied,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp20_lm_evictor,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp25_ar_talpha95,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp25_sm_talpham,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp28_lm_rpapa20,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp31_dm_compound,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp32_pi_mpapa9,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp34_ar_balpha27,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp35_sn_moscar,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp36_ar_anov94,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp36_sn_boscar,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp37_dm_kappa98,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp38_sh_spapa12,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp40_br_hcharlie36,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp41_sm_kpappa50,iw9_minireddot02_tall,0
iw9_minireddot02,jup_jp44_ar_stango44,iw9_minireddot02_tall,0
iw9_minireddot03,iw9_ar_acharlie300,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_ar_akilo,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_ar_akilo105,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_ar_akilo74,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_ar_augolf,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_ar_falpha,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_ar_falpha,iw9_minireddot03_tall,1
iw9_minireddot03,iw9_ar_fecho,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_ar_fecho,iw9_minireddot03_tall,1
iw9_minireddot03,iw9_ar_golf3,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_ar_helima,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_ar_kilo53,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_ar_malima,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_ar_mcbravo,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_ar_mcharlie,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_ar_mike16,iw9_minireddot03_tall_p01,0
iw9_minireddot03,iw9_ar_mike4,iw9_minireddot03_tall_p01,0
iw9_minireddot03,iw9_ar_ralpha,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_ar_scharlie,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_ar_schotel,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_br_msecho,iw9_minireddot03_tall_p01,0
iw9_minireddot03,iw9_br_ngsierra,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_br_soscar14,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_dm_crossbow,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_dm_mike14,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_dm_mike24,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_dm_pgolf1,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_dm_sa700,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_dm_sbeta,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_dm_scromeo,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_dm_stango25,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_lm_ahotel,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_lm_foxtrot,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_lm_kilo21,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_lm_mkilo3,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_lm_mkilo3,iw9_minireddot03_tall,1
iw9_minireddot03,iw9_lm_ngolf7,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_lm_rkilo,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_lm_slima,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_pi_golf17,iw9_minireddot03_pstl,0
iw9_minireddot03,iw9_pi_golf18,iw9_minireddot03_pstl,0
iw9_minireddot03,iw9_pi_mike2011,iw9_minireddot03_pstl,0
iw9_minireddot03,iw9_pi_papa220,iw9_minireddot03_pstl,0
iw9_minireddot03,iw9_pi_tango9,iw9_minireddot03_pstl,0
iw9_minireddot03,iw9_sh_charlie725,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_sh_mbravo,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_sh_mike1014,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_sh_mviktor,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_sh_tsierra12,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_sh_vecho,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_sm_acharlie45,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_sm_acharlie9,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_sm_alpha57,iw9_minireddot03_tall_p01,0
iw9_minireddot03,iw9_sm_apapa,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_sm_aviktor,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_sm_beta,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_sm_mpapa5,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_sm_mpapa7,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_sm_mpapax,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_sm_papa90,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_sm_sdelta,iw9_minireddot03_tall,0
iw9_minireddot03,iw9_sm_victor,iw9_minireddot03_tall,0
iw9_minireddot03,jup_cp01_sh_aromeo410,iw9_minireddot03_tall,0
iw9_minireddot03,jup_cp01_sm_coscar635,iw9_minireddot03_tall,0
iw9_minireddot03,jup_cp01_sm_pcharlie9,iw9_minireddot03_tall,0
iw9_minireddot03,jup_cp05_lm_halpha,iw9_minireddot03_tall,0
iw9_minireddot03,jup_cp06_ar_falpha,iw9_minireddot03_tall,0
iw9_minireddot03,jup_cp08_br_xmike5,iw9_minireddot03_tall,0
iw9_minireddot03,jup_cp15_lm_mkilo3,iw9_minireddot03_tall,0
iw9_minireddot03,jup_cp24_pi_glima21,iw9_minireddot03_pstl,0
iw9_minireddot03,jup_cp24_pi_glima21,iw9_minireddot03_tall,1
iw9_minireddot03,jup_jp01_ar_golf36,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp01_dm_slima8,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp01_lm_mgolf36,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp02_ar_bromeo805,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp02_br_bromeo2,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp02_dm_bromeop,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp02_sm_scharlie3,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp03_ar_aromeo160,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp03_br_aromeo200,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp03_sm_pmike,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp04_sm_lwhiskey,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp04_sm_umike,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp05_ar_foxtrot2000,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp06_lm_pkilop,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp07_sm_uzulu,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp07_sm_uzulup,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp08_ar_qbravo97,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp08_lm_qbravo95lsw,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp09_sh_oromeo12,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp12_pi_mike93,iw9_minireddot03_pstl,0
iw9_minireddot03,jup_jp12_pi_mike93,iw9_minireddot03_tall,1
iw9_minireddot03,jup_jp13_dm_svictork,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp16_sh_recho870,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp19_ar_acharlie,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp19_br_acharlie450,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp19_dm_acharlied,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp20_lm_evictor,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp25_ar_talpha95,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp25_sm_talpham,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp28_lm_rpapa20,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp31_dm_compound,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp32_pi_mpapa9,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp34_ar_balpha27,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp35_sn_moscar,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp36_ar_anov94,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp36_sn_boscar,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp37_dm_kappa98,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp38_sh_spapa12,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp40_br_hcharlie36,iw9_minireddot03_tall_p01,0
iw9_minireddot03,jup_jp41_sm_kpappa50,iw9_minireddot03_tall,0
iw9_minireddot03,jup_jp44_ar_stango44,iw9_minireddot03_tall,0
iw9_minireddot04,iw9_ar_acharlie300,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_akilo,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_akilo105,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_akilo74,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_augolf,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_falpha,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_falpha,iw9_minireddot04_tall,1
iw9_minireddot04,iw9_ar_fecho,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_fecho,iw9_minireddot04_tall,1
iw9_minireddot04,iw9_ar_golf3,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_helima,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_kilo53,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_malima,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_mcbravo,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_mcharlie,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_mike16,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_mike4,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_ralpha,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_scharlie,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_ar_schotel,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_br_msecho,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_br_ngsierra,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_br_soscar14,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_dm_crossbow,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_dm_mike14,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_dm_mike24,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_dm_pgolf1,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_dm_sa700,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_dm_sbeta,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_dm_scromeo,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_dm_stango25,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_lm_ahotel,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_lm_foxtrot,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_lm_kilo21,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_lm_mkilo3,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_lm_mkilo3,iw9_minireddot04_tall,1
iw9_minireddot04,iw9_lm_ngolf7,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_lm_rkilo,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_lm_slima,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_pi_golf17,iw9_minireddot04_pstl,0
iw9_minireddot04,iw9_pi_golf18,iw9_minireddot04_pstl,0
iw9_minireddot04,iw9_pi_mike2011,iw9_minireddot04_pstl,0
iw9_minireddot04,iw9_pi_papa220,iw9_minireddot04_pstl,0
iw9_minireddot04,iw9_pi_tango9,iw9_minireddot04_pstl,0
iw9_minireddot04,iw9_sh_charlie725,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sh_mbravo,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sh_mike1014,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sh_mviktor,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sh_tsierra12,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sh_vecho,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sm_acharlie45,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sm_acharlie9,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sm_alpha57,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sm_apapa,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sm_aviktor,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sm_beta,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sm_mpapa5,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sm_mpapa7,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sm_mpapax,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sm_papa90,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sm_sdelta,iw9_minireddot04_tall,0
iw9_minireddot04,iw9_sm_victor,iw9_minireddot04_tall,0
iw9_minireddot04,jup_cp01_sh_aromeo410,iw9_minireddot04_tall,0
iw9_minireddot04,jup_cp01_sm_coscar635,iw9_minireddot04_tall,0
iw9_minireddot04,jup_cp01_sm_pcharlie9,iw9_minireddot04_tall,0
iw9_minireddot04,jup_cp05_lm_halpha,iw9_minireddot04_tall,0
iw9_minireddot04,jup_cp06_ar_falpha,iw9_minireddot04_tall,0
iw9_minireddot04,jup_cp08_br_xmike5,iw9_minireddot04_tall,0
iw9_minireddot04,jup_cp15_lm_mkilo3,iw9_minireddot04_tall,0
iw9_minireddot04,jup_cp24_pi_glima21,iw9_minireddot04_pstl,0
iw9_minireddot04,jup_cp24_pi_glima21,iw9_minireddot04_tall,1
iw9_minireddot04,jup_jp01_ar_golf36,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp01_dm_slima8,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp01_lm_mgolf36,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp02_ar_bromeo805,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp02_br_bromeo2,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp02_dm_bromeop,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp02_sm_scharlie3,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp03_ar_aromeo160,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp03_br_aromeo200,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp03_sm_pmike,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp04_sm_lwhiskey,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp04_sm_umike,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp05_ar_foxtrot2000,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp06_lm_pkilop,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp07_sm_uzulu,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp07_sm_uzulup,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp08_ar_qbravo97,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp08_lm_qbravo95lsw,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp09_sh_oromeo12,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp12_pi_mike93,iw9_minireddot04_pstl,0
iw9_minireddot04,jup_jp12_pi_mike93,iw9_minireddot04_tall,1
iw9_minireddot04,jup_jp13_dm_svictork,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp16_sh_recho870,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp19_ar_acharlie,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp19_br_acharlie450,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp19_dm_acharlied,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp20_lm_evictor,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp25_ar_talpha95,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp25_sm_talpham,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp28_lm_rpapa20,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp31_dm_compound,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp32_pi_mpapa9,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp34_ar_balpha27,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp35_sn_moscar,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp36_ar_anov94,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp36_sn_boscar,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp37_dm_kappa98,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp38_sh_spapa12,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp40_br_hcharlie36,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp41_sm_kpappa50,iw9_minireddot04_tall,0
iw9_minireddot04,jup_jp44_ar_stango44,iw9_minireddot04_tall,0
iw9_minireddot05,iw9_ar_acharlie300,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_akilo,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_akilo105,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_akilo74,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_augolf,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_falpha,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_falpha,iw9_minireddot05_tall,1
iw9_minireddot05,iw9_ar_fecho,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_fecho,iw9_minireddot05_tall,1
iw9_minireddot05,iw9_ar_golf3,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_helima,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_kilo53,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_malima,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_mcbravo,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_mcharlie,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_mike16,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_mike4,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_ralpha,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_scharlie,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_ar_schotel,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_br_msecho,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_br_ngsierra,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_br_soscar14,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_dm_crossbow,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_dm_mike14,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_dm_mike24,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_dm_pgolf1,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_dm_sa700,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_dm_sbeta,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_dm_scromeo,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_dm_stango25,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_lm_ahotel,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_lm_foxtrot,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_lm_kilo21,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_lm_mkilo3,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_lm_mkilo3,iw9_minireddot05_tall,1
iw9_minireddot05,iw9_lm_ngolf7,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_lm_rkilo,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_lm_slima,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_pi_golf17,iw9_minireddot05_pstl,0
iw9_minireddot05,iw9_pi_golf18,iw9_minireddot05_pstl,0
iw9_minireddot05,iw9_pi_mike2011,iw9_minireddot05_pstl,0
iw9_minireddot05,iw9_pi_papa220,iw9_minireddot05_pstl,0
iw9_minireddot05,iw9_pi_tango9,iw9_minireddot05_pstl,0
iw9_minireddot05,iw9_sh_charlie725,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sh_mbravo,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sh_mike1014,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sh_mviktor,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sh_tsierra12,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sh_vecho,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sm_acharlie45,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sm_acharlie9,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sm_alpha57,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sm_apapa,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sm_aviktor,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sm_beta,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sm_mpapa5,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sm_mpapa7,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sm_mpapax,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sm_papa90,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sm_sdelta,iw9_minireddot05_tall,0
iw9_minireddot05,iw9_sm_victor,iw9_minireddot05_tall,0
iw9_minireddot05,jup_cp01_sh_aromeo410,iw9_minireddot05_tall,0
